,0
202,0.6334866055353606
203,0.6285255020812114
204,0.6385222042174187
205,0.6249473272269643
206,0.61536711753295
207,0.6318737071790498
208,0.6404080131308925
209,0.6328815813600751
210,0.6371453190154744
211,0.6377107931152198
212,0.6323321055634517
213,0.6330639800993685
214,0.6442045072182936
215,0.6401715566914066
216,0.6191445776703732
217,0.6308910184133324
218,0.629982078600882
219,0.6369231610478647
220,0.6357712970729522
221,0.6338138116698123
222,0.6318174378292439
223,0.6516504972480286
224,0.6338042772180765
225,0.6226873131539704
226,0.6350316950184586
227,0.6453430729147315
228,0.6449286615285662
229,0.6347499758418466
230,0.6434715497184185
231,0.6368316620747928
232,0.6387782264022926
233,0.6440279908862143
234,0.6357155402727114
235,0.6426990171321056
236,0.634801481390056
237,0.641824972016745
238,0.6463317214609894
239,0.6378395126351859
240,0.6443992120814043
241,0.6598917839234038
242,0.6608700565641439
243,0.6599030150779036
244,0.6509359354103157
245,0.6518150829312672
246,0.6565091007183756
247,0.6438316095525397
248,0.635820788764923
249,0.6417117986293223
250,0.6512985348065228
251,0.6621732353864215
252,0.6528368737210326
253,0.6448766884304736
254,0.6353070652439045
255,0.6384437518014597
256,0.6493144148465624
257,0.6521592871086322
258,0.6393843186048084
259,0.6573015860945066
260,0.6449986317690405
261,0.6488231744314229
262,0.6501037398138494
263,0.6565560008617667
264,0.658919317628691
265,0.6505279691925082
266,0.6360962454290106
267,0.6684153674578173
268,0.6564483595631883
269,0.647575221140356
270,0.6575108862663577
271,0.6628391011470292
272,0.6540777873216629
273,0.6505779363960783
274,0.6502610154439442
275,0.6503044208107414
276,0.6628913150571942
277,0.6674191508548591
278,0.6622022159303866
279,0.6602340412630354
280,0.6462922071031473
281,0.6473087155578073
282,0.6426097197623122
283,0.6337054737763863
284,0.6458697613533239
285,0.655086798903849
286,0.65092354677383
287,0.6483739512534249
288,0.6280703474336015
289,0.6445446857021896
290,0.6554834136170362
291,0.6545876417806553
292,0.6577350587530992
293,0.6395459481057733
294,0.6507939469055782
295,0.6486827308729747
296,0.6341810834580267
297,0.6556178315566058
298,0.6582671890925498
299,0.6370058009533592
